ci95_high,ci95_low,mean,method,method_family,metric,n,ppl_model_family,prompt_sentiment_class,std
4.845133731423158,3.8950264626389393,4.370080097031049,taro,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.47505363439210946
-0.04124532325158929,-0.317073317089363,-0.17915932017047614,taro,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.13791399691888684
0.6,0.5833333333333334,0.5916666666666667,taro,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.008333333333333304
0.48275862068965514,0.18181818181818177,0.33228840125391845,taro,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.3214285714285714,0.04761904761904767,0.18452380952380953,taro,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
0.2592592592592593,0.0,0.12962962962962965,taro,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
0.8181818181818182,0.5172413793103449,0.6677115987460815,taro,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.9523809523809523,0.6785714285714286,0.8154761904761905,taro,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
1.0,0.7407407407407407,0.8703703703703703,taro,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
32.0,32.0,32.0,taro,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.04565873371757334,0.045589251596538816,0.04562399265705608,taro,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,3.474106051726267e-05
1.461079478962347,1.458856051089242,1.4599677650257945,taro,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.0011117139365524054
0.0,0.0,0.0,taro_same_average,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.0
0.0023112581111490726,0.0008498178794980049,0.0015805379953235388,taro_same_average,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.0007307201158255339
4.845133731423158,3.8950264626389393,4.370080097031049,taro_same_average,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.47505363439210946
-0.04124532325158929,-0.317073317089363,-0.17915932017047614,taro_same_average,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.13791399691888684
0.6,0.5833333333333334,0.5916666666666667,taro_same_average,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.008333333333333304
0.48275862068965514,0.18181818181818177,0.33228840125391845,taro_same_average,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.3214285714285714,0.04761904761904767,0.18452380952380953,taro_same_average,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
0.2592592592592593,0.0,0.12962962962962965,taro_same_average,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
0.8181818181818182,0.5172413793103449,0.6677115987460815,taro_same_average,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.9523809523809523,0.6785714285714286,0.8154761904761905,taro_same_average,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
1.0,0.7407407407407407,0.8703703703703703,taro_same_average,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
32.0,32.0,32.0,taro_same_average,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.0454793318422162,0.04542162243888015,0.04545047714054817,taro_same_average,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,2.8854701668024063e-05
1.4553386189509183,1.4534919180441648,1.4544152684975415,taro_same_average,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.00092335045337677
0.0,0.0,0.0,v1_base,v1_rad_scalar_reward,alignment_success,2,v1_gpt2_large_full_sequence,negative,0.0
0.0059530180878937244,0.0006205337704159319,0.003286775929154828,v1_base,v1_rad_scalar_reward,target_probability,2,v1_gpt2_large_full_sequence,negative,0.0026662421587388963
12.767145156860352,8.930327415466309,10.84873628616333,v1_base,v1_rad_scalar_reward,perplexity,2,v1_gpt2_large_full_sequence,negative,1.9184088706970215
0.0,0.0,0.0,v1_base,v1_rad_scalar_reward,ppl_degradation,2,v1_gpt2_large_full_sequence,negative,0.0
0.6470588235294118,0.5909090909090909,0.6189839572192514,v1_base,v1_rad_scalar_reward,coherence,2,v1_gpt2_large_full_sequence,negative,0.02807486631016043
0.37037037037037035,0.18518518518518523,0.2777777777777778,v1_base,v1_rad_scalar_reward,repeated_unigram_rate,2,v1_gpt2_large_full_sequence,negative,0.09259259259259256
0.11538461538461542,0.0,0.05769230769230771,v1_base,v1_rad_scalar_reward,repeated_bigram_rate,2,v1_gpt2_large_full_sequence,negative,0.05769230769230771
0.07999999999999996,0.0,0.03999999999999998,v1_base,v1_rad_scalar_reward,repeated_trigram_rate,2,v1_gpt2_large_full_sequence,negative,0.03999999999999998
0.8148148148148148,0.6296296296296297,0.7222222222222222,v1_base,v1_rad_scalar_reward,distinct_1,2,v1_gpt2_large_full_sequence,negative,0.09259259259259256
1.0,0.8846153846153846,0.9423076923076923,v1_base,v1_rad_scalar_reward,distinct_2,2,v1_gpt2_large_full_sequence,negative,0.05769230769230771
1.0,0.92,0.96,v1_base,v1_rad_scalar_reward,distinct_3,2,v1_gpt2_large_full_sequence,negative,0.03999999999999998
32.0,32.0,32.0,v1_base,v1_rad_scalar_reward,generation_length,2,v1_gpt2_large_full_sequence,negative,0.0
0.03828667803099961,0.0338770748458046,0.036081876438402105,v1_base,v1_rad_scalar_reward,latency_per_token,2,v1_gpt2_large_full_sequence,negative,0.002204801592597505
1.2251736969919875,1.0840663950657472,1.1546200460288674,v1_base,v1_rad_scalar_reward,total_latency,2,v1_gpt2_large_full_sequence,negative,0.07055365096312016
1.0,1.0,1.0,v1_fixed,v1_rad_scalar_reward,alignment_success,2,v1_gpt2_large_full_sequence,negative,0.0
0.9987980127334595,0.9987848401069641,0.9987914264202118,v1_fixed,v1_rad_scalar_reward,target_probability,2,v1_gpt2_large_full_sequence,negative,6.586313247680664e-06
23.8987979888916,10.941666603088379,17.42023229598999,v1_fixed,v1_rad_scalar_reward,perplexity,2,v1_gpt2_large_full_sequence,negative,6.478565692901611
0.8718983527848213,0.22522569375660967,0.5485620232707155,v1_fixed,v1_rad_scalar_reward,ppl_degradation,2,v1_gpt2_large_full_sequence,negative,0.3233363295141058
0.5952380952380952,0.5357142857142857,0.5654761904761905,v1_fixed,v1_rad_scalar_reward,coherence,2,v1_gpt2_large_full_sequence,negative,0.029761904761904767
0.1923076923076923,0.09677419354838712,0.1445409429280397,v1_fixed,v1_rad_scalar_reward,repeated_unigram_rate,2,v1_gpt2_large_full_sequence,negative,0.047766749379652584
0.0,0.0,0.0,v1_fixed,v1_rad_scalar_reward,repeated_bigram_rate,2,v1_gpt2_large_full_sequence,negative,0.0
0.0,0.0,0.0,v1_fixed,v1_rad_scalar_reward,repeated_trigram_rate,2,v1_gpt2_large_full_sequence,negative,0.0
0.9032258064516129,0.8076923076923077,0.8554590570719602,v1_fixed,v1_rad_scalar_reward,distinct_1,2,v1_gpt2_large_full_sequence,negative,0.047766749379652584
1.0,1.0,1.0,v1_fixed,v1_rad_scalar_reward,distinct_2,2,v1_gpt2_large_full_sequence,negative,0.0
1.0,1.0,1.0,v1_fixed,v1_rad_scalar_reward,distinct_3,2,v1_gpt2_large_full_sequence,negative,0.0
32.0,32.0,32.0,v1_fixed,v1_rad_scalar_reward,generation_length,2,v1_gpt2_large_full_sequence,negative,0.0
0.03748144596829661,0.03598454297025455,0.03673299446927558,v1_fixed,v1_rad_scalar_reward,latency_per_token,2,v1_gpt2_large_full_sequence,negative,0.00074845149902103
1.1994062709854916,1.1515053750481457,1.1754558230168186,v1_fixed,v1_rad_scalar_reward,total_latency,2,v1_gpt2_large_full_sequence,negative,0.02395044796867296
0.0,0.0,0.0,v1_heuristic,v1_rad_scalar_reward,alignment_success,2,v1_gpt2_large_full_sequence,negative,0.0
0.006226034834980965,0.0005268231616355479,0.0033764289983082563,v1_heuristic,v1_rad_scalar_reward,target_probability,2,v1_gpt2_large_full_sequence,negative,0.0028496058366727084
12.206311225891113,7.5642828941345215,9.885297060012817,v1_heuristic,v1_rad_scalar_reward,perplexity,2,v1_gpt2_large_full_sequence,negative,2.321014165878296
-0.04392790432619758,-0.15296690230707038,-0.09844740331663399,v1_heuristic,v1_rad_scalar_reward,ppl_degradation,2,v1_gpt2_large_full_sequence,negative,0.0545194989904364
0.6875,0.6176470588235294,0.6525735294117647,v1_heuristic,v1_rad_scalar_reward,coherence,2,v1_gpt2_large_full_sequence,negative,0.03492647058823528
0.40740740740740744,0.31999999999999995,0.3637037037037037,v1_heuristic,v1_rad_scalar_reward,repeated_unigram_rate,2,v1_gpt2_large_full_sequence,negative,0.043703703703703745
0.23076923076923073,0.08333333333333337,0.15705128205128205,v1_heuristic,v1_rad_scalar_reward,repeated_bigram_rate,2,v1_gpt2_large_full_sequence,negative,0.07371794871794868
0.19999999999999996,0.0,0.09999999999999998,v1_heuristic,v1_rad_scalar_reward,repeated_trigram_rate,2,v1_gpt2_large_full_sequence,negative,0.09999999999999998
0.68,0.5925925925925926,0.6362962962962964,v1_heuristic,v1_rad_scalar_reward,distinct_1,2,v1_gpt2_large_full_sequence,negative,0.043703703703703745
0.9166666666666666,0.7692307692307693,0.842948717948718,v1_heuristic,v1_rad_scalar_reward,distinct_2,2,v1_gpt2_large_full_sequence,negative,0.07371794871794868
1.0,0.8,0.9,v1_heuristic,v1_rad_scalar_reward,distinct_3,2,v1_gpt2_large_full_sequence,negative,0.09999999999999998
32.0,32.0,32.0,v1_heuristic,v1_rad_scalar_reward,generation_length,2,v1_gpt2_large_full_sequence,negative,0.0
0.027149807716341456,0.019405774561164435,0.023277791138752946,v1_heuristic,v1_rad_scalar_reward,latency_per_token,2,v1_gpt2_large_full_sequence,negative,0.0038720165775885107
0.8687938469229266,0.6209847859572619,0.7448893164400943,v1_heuristic,v1_rad_scalar_reward,total_latency,2,v1_gpt2_large_full_sequence,negative,0.12390453048283234
0.0,0.0,0.0,v1_router,v1_rad_scalar_reward,alignment_success,2,v1_gpt2_large_full_sequence,negative,0.0
0.001370048034004867,0.0012273716274648905,0.0012987098307348788,v1_router,v1_rad_scalar_reward,target_probability,2,v1_gpt2_large_full_sequence,negative,7.13382032699883e-05
10.481474876403809,10.218693733215332,10.35008430480957,v1_router,v1_rad_scalar_reward,perplexity,2,v1_gpt2_large_full_sequence,negative,0.13139057159423828
0.17369435506374487,-0.19961012366775072,-0.012957884302002926,v1_router,v1_rad_scalar_reward,ppl_degradation,2,v1_gpt2_large_full_sequence,negative,0.1866522393657478
0.631578947368421,0.5384615384615384,0.5850202429149798,v1_router,v1_rad_scalar_reward,coherence,2,v1_gpt2_large_full_sequence,negative,0.04655870445344129
0.38095238095238093,0.20833333333333337,0.29464285714285715,v1_router,v1_rad_scalar_reward,repeated_unigram_rate,2,v1_gpt2_large_full_sequence,negative,0.08630952380952378
0.25,0.04347826086956519,0.1467391304347826,v1_router,v1_rad_scalar_reward,repeated_bigram_rate,2,v1_gpt2_large_full_sequence,negative,0.1032608695652174
0.21052631578947367,0.0,0.10526315789473684,v1_router,v1_rad_scalar_reward,repeated_trigram_rate,2,v1_gpt2_large_full_sequence,negative,0.10526315789473684
0.7916666666666666,0.6190476190476191,0.7053571428571428,v1_router,v1_rad_scalar_reward,distinct_1,2,v1_gpt2_large_full_sequence,negative,0.08630952380952378
0.9565217391304348,0.75,0.8532608695652174,v1_router,v1_rad_scalar_reward,distinct_2,2,v1_gpt2_large_full_sequence,negative,0.1032608695652174
1.0,0.7894736842105263,0.8947368421052632,v1_router,v1_rad_scalar_reward,distinct_3,2,v1_gpt2_large_full_sequence,negative,0.10526315789473684
32.0,32.0,32.0,v1_router,v1_rad_scalar_reward,generation_length,2,v1_gpt2_large_full_sequence,negative,0.0
0.038952501345193014,0.03263767112366622,0.03579508623442962,v1_router,v1_rad_scalar_reward,latency_per_token,2,v1_gpt2_large_full_sequence,negative,0.003157415110763395
1.2464800430461764,1.0444054759573191,1.1454427595017478,v1_router,v1_rad_scalar_reward,total_latency,2,v1_gpt2_large_full_sequence,negative,0.10103728354442865
1.0,0.0,0.5,v2_base,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.5
0.9975597858428955,0.002337096491828561,0.49994844116736203,v2_base,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.4976113446755335
7.094661627179617,4.06258927033223,5.578625448755924,v2_base,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,1.5160361784236933
0.0,0.0,0.0,v2_base,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.0
0.5833333333333334,0.5294117647058824,0.5563725490196079,v2_base,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.026960784313725505
0.37037037037037035,0.18181818181818177,0.27609427609427606,v2_base,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.09427609427609429
0.07692307692307687,0.04761904761904767,0.06227106227106227,v2_base,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.0146520146520146
0.0,0.0,0.0,v2_base,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.0
0.8181818181818182,0.6296296296296297,0.7239057239057239,v2_base,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.09427609427609429
0.9523809523809523,0.9230769230769231,0.9377289377289377,v2_base,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.0146520146520146
1.0,1.0,1.0,v2_base,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.0
32.0,32.0,32.0,v2_base,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.014784020590013824,0.014547314909577835,0.01466566774979583,v2_base,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,0.00011835284021799453
0.4730886588804424,0.46551407710649073,0.46930136799346656,v2_base,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.003787290886975825
0.0,0.0,0.0,v2_fixed,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.0
0.012596177868545055,0.0020514384377747774,0.007323808153159916,v2_fixed,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.005272369715385139
3.813537384544888,3.6326519605002674,3.7230946725225778,v2_fixed,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.09044271202231036
-0.06130373247576054,-0.48797389482486464,-0.2746388136503126,v2_fixed,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.21333508117455205
0.65,0.5833333333333334,0.6166666666666667,v2_fixed,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.033333333333333326
0.5833333333333333,0.18181818181818177,0.3825757575757575,v2_fixed,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.20075757575757575
0.26086956521739135,0.04761904761904767,0.1542443064182195,v2_fixed,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.10662525879917184
0.18181818181818177,0.0,0.09090909090909088,v2_fixed,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.09090909090909088
0.8181818181818182,0.4166666666666667,0.6174242424242424,v2_fixed,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.20075757575757577
0.9523809523809523,0.7391304347826086,0.8457556935817805,v2_fixed,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.10662525879917184
1.0,0.8181818181818182,0.9090909090909092,v2_fixed,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.09090909090909088
32.0,32.0,32.0,v2_fixed,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.04558003165584523,0.045409262253087945,0.04549464695446659,v2_fixed,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,8.538470137864351e-05
1.4585610129870474,1.4530963920988142,1.4558287025429308,v2_fixed,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.0027323104441165924
0.0,0.0,0.0,v2_heuristic,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.0
0.012596165761351585,0.002337096491828561,0.007466631126590073,v2_heuristic,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.005129534634761512
4.06258927033223,3.6326519605002674,3.8476206154162487,v2_heuristic,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.2149686549159815
0.0,-0.48797389482486464,-0.24398694741243232,v2_heuristic,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.24398694741243232
0.65,0.5833333333333334,0.6166666666666667,v2_heuristic,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.033333333333333326
0.5833333333333333,0.18181818181818177,0.3825757575757575,v2_heuristic,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.20075757575757575
0.26086956521739135,0.04761904761904767,0.1542443064182195,v2_heuristic,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.10662525879917184
0.18181818181818177,0.0,0.09090909090909088,v2_heuristic,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.09090909090909088
0.8181818181818182,0.4166666666666667,0.6174242424242424,v2_heuristic,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.20075757575757577
0.9523809523809523,0.7391304347826086,0.8457556935817805,v2_heuristic,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.10662525879917184
1.0,0.8181818181818182,0.9090909090909092,v2_heuristic,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.09090909090909088
32.0,32.0,32.0,v2_heuristic,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.04690188053064048,0.04647960534930462,0.04669074293997255,v2_heuristic,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,0.00021113759066793136
1.5008601769804955,1.4873473711777478,1.4941037740791216,v2_heuristic,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.006756402901373804
0.0,0.0,0.0,v2_history,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.0
0.0023112581111490726,0.0008498178794980049,0.0015805379953235388,v2_history,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.0007307201158255339
4.845133731423158,3.8950264626389393,4.370080097031049,v2_history,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.47505363439210946
-0.04124532325158929,-0.317073317089363,-0.17915932017047614,v2_history,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.13791399691888684
0.6,0.5833333333333334,0.5916666666666667,v2_history,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.008333333333333304
0.48275862068965514,0.18181818181818177,0.33228840125391845,v2_history,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.3214285714285714,0.04761904761904767,0.18452380952380953,v2_history,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
0.2592592592592593,0.0,0.12962962962962965,v2_history,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
0.8181818181818182,0.5172413793103449,0.6677115987460815,v2_history,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.9523809523809523,0.6785714285714286,0.8154761904761905,v2_history,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
1.0,0.7407407407407407,0.8703703703703703,v2_history,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
32.0,32.0,32.0,v2_history,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.05398295996565139,0.05364398466190323,0.05381347231377731,v2_history,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,0.00016948765187407844
1.7274547189008445,1.7166075091809034,1.722031114040874,v2_history,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.00542360485997051
0.0,0.0,0.0,v2_same_average,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.0
0.002311259275302291,0.0008498178794980049,0.001580538577400148,v2_same_average,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.000730720697902143
4.845133731423158,3.8950264626389393,4.370080097031049,v2_same_average,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.47505363439210946
-0.04124532325158929,-0.317073317089363,-0.17915932017047614,v2_same_average,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.13791399691888684
0.6,0.5833333333333334,0.5916666666666667,v2_same_average,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.008333333333333304
0.48275862068965514,0.18181818181818177,0.33228840125391845,v2_same_average,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.3214285714285714,0.04761904761904767,0.18452380952380953,v2_same_average,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
0.2592592592592593,0.0,0.12962962962962965,v2_same_average,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
0.8181818181818182,0.5172413793103449,0.6677115987460815,v2_same_average,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.9523809523809523,0.6785714285714286,0.8154761904761905,v2_same_average,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
1.0,0.7407407407407407,0.8703703703703703,v2_same_average,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
32.0,32.0,32.0,v2_same_average,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.045534705655882135,0.0452398821580573,0.04538729390696972,v2_same_average,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,0.00014741174891241826
1.4571105809882283,1.4476762290578336,1.452393405023031,v2_same_average,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.004717175965197384
0.0,0.0,0.0,v2_state,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,negative,0.0
0.0023112581111490726,0.0008498183451592922,0.0015805382281541824,v2_state,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,negative,0.0007307198829948902
4.845133731423158,3.8950264626389393,4.370080097031049,v2_state,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,negative,0.47505363439210946
-0.04124532325158929,-0.317073317089363,-0.17915932017047614,v2_state,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,negative,0.13791399691888684
0.6,0.5833333333333334,0.5916666666666667,v2_state,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,negative,0.008333333333333304
0.48275862068965514,0.18181818181818177,0.33228840125391845,v2_state,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.3214285714285714,0.04761904761904767,0.18452380952380953,v2_state,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
0.2592592592592593,0.0,0.12962962962962965,v2_state,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
0.8181818181818182,0.5172413793103449,0.6677115987460815,v2_state,v2_autoregressive_sentiment_guide,distinct_1,2,v2_gpt2_medium_conditional,negative,0.15047021943573669
0.9523809523809523,0.6785714285714286,0.8154761904761905,v2_state,v2_autoregressive_sentiment_guide,distinct_2,2,v2_gpt2_medium_conditional,negative,0.13690476190476186
1.0,0.7407407407407407,0.8703703703703703,v2_state,v2_autoregressive_sentiment_guide,distinct_3,2,v2_gpt2_medium_conditional,negative,0.12962962962962965
32.0,32.0,32.0,v2_state,v2_autoregressive_sentiment_guide,generation_length,2,v2_gpt2_medium_conditional,negative,0.0
0.04727310765883885,0.047170556434139144,0.047221832046489,v2_state,v2_autoregressive_sentiment_guide,latency_per_token,2,v2_gpt2_medium_conditional,negative,5.127561234985478e-05
1.5127394450828433,1.5094578058924526,1.511098625487648,v2_state,v2_autoregressive_sentiment_guide,total_latency,2,v2_gpt2_medium_conditional,negative,0.001640819595195353
1.0,1.0,1.0,taro,v2_autoregressive_sentiment_guide,alignment_success,2,v2_gpt2_medium_conditional,neutral,0.0
0.9989098310470581,0.9983093738555908,0.9986096024513245,taro,v2_autoregressive_sentiment_guide,target_probability,2,v2_gpt2_medium_conditional,neutral,0.0003002285957336426
7.182341228453485,4.162116603932897,5.672228916193191,taro,v2_autoregressive_sentiment_guide,perplexity,2,v2_gpt2_medium_conditional,neutral,1.510112312260294
0.9406286918515203,-0.16390829174540322,0.38836020005305855,taro,v2_autoregressive_sentiment_guide,ppl_degradation,2,v2_gpt2_medium_conditional,neutral,0.5522684917984618
0.5869565217391304,0.5,0.5434782608695652,taro,v2_autoregressive_sentiment_guide,coherence,2,v2_gpt2_medium_conditional,neutral,0.04347826086956519
0.37037037037037035,0.1785714285714286,0.2744708994708995,taro,v2_autoregressive_sentiment_guide,repeated_unigram_rate,2,v2_gpt2_medium_conditional,neutral,0.09589947089947087
0.15384615384615385,0.0,0.07692307692307693,taro,v2_autoregressive_sentiment_guide,repeated_bigram_rate,2,v2_gpt2_medium_conditional,neutral,0.07692307692307693
0.07999999999999996,0.0,0.03999999999999998,taro,v2_autoregressive_sentiment_guide,repeated_trigram_rate,2,v2_gpt2_medium_conditional,neutral,0.03999999999999998
