ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
2.0,2.0,0,2.0,base_lm,generation_length,20,neutral,0.0
0.0,0.0,0,0.0,base_lm,eos_rate,20,neutral,0.0
1.645570921653416,1.0252641366590978,0,1.3496850806550356,base_lm,latency_per_token,20,neutral,0.7077152181195399
3.291141843306832,2.0505282733181955,0,2.699370161310071,base_lm,total_latency,20,neutral,1.4154304362390797
1.0,0.75,0,0.9,fixed_beta_0,target_sentiment_success,20,neutral,0.3
0.9865923643112182,0.7388735752785578,0,0.8865994899068028,fixed_beta_0,independent_sentiment_score,20,neutral,0.294404022818874
1.0,0.75,0,0.9,fixed_beta_0,classifier_sentiment_success,20,neutral,0.3
0.9865923643112182,0.7388735752785578,0,0.8865994899068028,fixed_beta_0,classifier_target_probability,20,neutral,0.294404022818874
0.0,0.0,0,0.0,fixed_beta_0,lexicon_sentiment_score,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_0,lexicon_sentiment_success,20,neutral,0.0
36.029375314712524,23.855549144744874,0,29.77439661026001,fixed_beta_0,base_lm_perplexity,20,neutral,14.94337531925828
0.2534380975820826,0.22402068355947286,0,0.23920766569709256,fixed_beta_0,fluency,20,neutral,0.03692410255648929
0.240625,0.10625,0,0.1625,fixed_beta_0,coherence,20,neutral,0.15612494995995996
0.0,0.0,0,0.0,fixed_beta_0,repeated_unigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_0,repeated_bigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_0,repeated_trigram_rate,20,neutral,0.0
1.0,1.0,0,1.0,fixed_beta_0,distinct_1,20,neutral,0.0
0.95,0.65,0,0.8,fixed_beta_0,distinct_2,20,neutral,0.4
0.0,0.0,0,0.0,fixed_beta_0,distinct_3,20,neutral,0.0
2.0,2.0,0,2.0,fixed_beta_0,generation_length,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_0,eos_rate,20,neutral,0.0
1.9572432992892572,1.1336020285758424,0,1.5541866322018905,fixed_beta_0,latency_per_token,20,neutral,0.9321907181386174
3.9144865985785144,2.2672040571516847,0,3.108373264403781,fixed_beta_0,total_latency,20,neutral,1.8643814362772348
0.9,0.5,0,0.7,fixed_beta_10,target_sentiment_success,20,neutral,0.458257569495584
0.88794532767497,0.49625514417421074,0,0.6938604095485061,fixed_beta_10,independent_sentiment_score,20,neutral,0.44883534256589575
0.9,0.5,0,0.7,fixed_beta_10,classifier_sentiment_success,20,neutral,0.458257569495584
0.88794532767497,0.49625514417421074,0,0.6938604095485061,fixed_beta_10,classifier_target_probability,20,neutral,0.44883534256589575
0.25,0.0,0,0.1,fixed_beta_10,lexicon_sentiment_score,20,neutral,0.3
0.25,0.0,0,0.1,fixed_beta_10,lexicon_sentiment_success,20,neutral,0.3
36.935508251190186,24.38138303756714,0,30.526650619506835,fixed_beta_10,base_lm_perplexity,20,neutral,15.283667692196708
0.25066874395982824,0.22252469050270857,0,0.23686850932244682,fixed_beta_10,fluency,20,neutral,0.033863378833935275
0.125,0.109375,0,0.11875,fixed_beta_10,coherence,20,neutral,0.01875
0.0,0.0,0,0.0,fixed_beta_10,repeated_unigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_10,repeated_bigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_10,repeated_trigram_rate,20,neutral,0.0
1.0,1.0,0,1.0,fixed_beta_10,distinct_1,20,neutral,0.0
1.0,0.75,0,0.9,fixed_beta_10,distinct_2,20,neutral,0.3
0.0,0.0,0,0.0,fixed_beta_10,distinct_3,20,neutral,0.0
2.0,2.0,0,2.0,fixed_beta_10,generation_length,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_10,eos_rate,20,neutral,0.0
