base_entropy,beta,between_sequence_beta_variance,near_beta_max,near_zero,position,prompt_id,prompt_sentiment_class,reward_range,seed,selected_token_reward
2.7697951793670654,5.1784257888793945,5.352019257133643,0,0,0,aa9b4687e92d0bf8dd6d42d9d352880e,neutral,0.21834473311901093,2,0.33693796396255493
2.5915560722351074,6.7421650886535645,5.352019257133643,0,0,1,aa9b4687e92d0bf8dd6d42d9d352880e,neutral,0.20042730867862701,2,0.31097888946533203
0.06231376528739929,10.092498779296875,5.352019257133643,0,0,0,c1f6add9634c220247a0b3c8381a00ab,neutral,0.2410985827445984,1,0.6213123202323914
2.0159082412719727,10.764474868774414,5.352019257133643,0,0,1,c1f6add9634c220247a0b3c8381a00ab,neutral,0.4362366795539856,1,0.9395215511322021
0.06231376528739929,10.092498779296875,5.352019257133643,0,0,0,c1f6add9634c220247a0b3c8381a00ab,neutral,0.2410985827445984,2,0.6213123202323914
2.0159082412719727,10.764474868774414,5.352019257133643,0,0,1,c1f6add9634c220247a0b3c8381a00ab,neutral,0.4362366795539856,2,0.9395215511322021
1.4351915121078491,4.571290493011475,5.352019257133643,0,0,0,0af52c921cb06b29047b94d6aca76fc6,neutral,0.21249502897262573,1,0.5499227643013
2.3144993782043457,9.367086410522461,5.352019257133643,0,0,1,0af52c921cb06b29047b94d6aca76fc6,neutral,0.3581181764602661,1,0.5360237956047058
1.4351915121078491,4.571290493011475,5.352019257133643,0,0,0,0af52c921cb06b29047b94d6aca76fc6,neutral,0.21249502897262573,2,0.5499227643013
2.3144993782043457,9.367086410522461,5.352019257133643,0,0,1,0af52c921cb06b29047b94d6aca76fc6,neutral,0.3581181764602661,2,0.5360237956047058
2.4664061069488525,14.094135284423828,5.352019257133643,0,0,0,f2999bcc382cd7dab4341320c9a48349,neutral,0.3069315552711487,1,0.8788315057754517
1.5186694860458374,12.498162269592285,5.352019257133643,0,0,1,f2999bcc382cd7dab4341320c9a48349,neutral,0.19196581840515137,1,0.8221666216850281
2.4664061069488525,14.094135284423828,5.352019257133643,0,0,0,f2999bcc382cd7dab4341320c9a48349,neutral,0.3069315552711487,2,0.8788315057754517
1.5186694860458374,12.498162269592285,5.352019257133643,0,0,1,f2999bcc382cd7dab4341320c9a48349,neutral,0.19196581840515137,2,0.8221666216850281
0.02363254874944687,7.935774803161621,5.352019257133643,0,0,0,707359322142688eabba37303d6bb651,neutral,0.1567000448703766,1,0.3383861780166626
2.3077902793884277,12.511214256286621,5.352019257133643,0,0,1,707359322142688eabba37303d6bb651,neutral,0.16778096556663513,1,0.3317473232746124
0.02363254874944687,7.935774803161621,5.352019257133643,0,0,0,707359322142688eabba37303d6bb651,neutral,0.1567000448703766,2,0.3383861780166626
2.3077902793884277,12.511214256286621,5.352019257133643,0,0,1,707359322142688eabba37303d6bb651,neutral,0.16778096556663513,2,0.3317473232746124
1.6830984354019165,5.89507532119751,5.352019257133643,0,0,0,ea8c6fb4b84d850c348b470c5f7ae03f,neutral,0.24358155950903893,1,0.11446041613817215
1.024609923362732,9.682583808898926,5.352019257133643,0,0,1,ea8c6fb4b84d850c348b470c5f7ae03f,neutral,0.13358124345541,1,0.11723297089338303
1.6830984354019165,5.89507532119751,5.352019257133643,0,0,0,ea8c6fb4b84d850c348b470c5f7ae03f,neutral,0.24358155950903893,2,0.11446041613817215
1.024609923362732,9.682583808898926,5.352019257133643,0,0,1,ea8c6fb4b84d850c348b470c5f7ae03f,neutral,0.13358124345541,2,0.11723297089338303
