ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
0.997729920744896,0.9813659006927629,0,0.9921833195479121,fixed_beta_30,classifier_target_probability,200,positive,0.0703535784909338
0.42,0.285,0,0.35,fixed_beta_30,lexicon_sentiment_score,200,positive,0.48733971724044817
0.425,0.29,0,0.355,fixed_beta_30,lexicon_sentiment_success,200,positive,0.4785133226985431
8.034312336444854,6.893108950257301,0,7.416544934511185,fixed_beta_30,base_lm_perplexity,200,positive,4.25924271476361
0.3420733531363116,0.32830490446889526,0,0.33512326026986583,fixed_beta_30,fluency,200,positive,0.05149244265652507
0.5584197746130286,0.5286112136109318,0,0.5438411256553655,fixed_beta_30,coherence,200,positive,0.1097492164045621
0.35439863249692055,0.2993990318065734,0,0.3263014606849696,fixed_beta_30,repeated_unigram_rate,200,positive,0.18890005713622426
0.2203821501580607,0.16372105411043156,0,0.19110107416503916,fixed_beta_30,repeated_bigram_rate,200,positive,0.19923511539918312
0.17417288743248502,0.1212966537197047,0,0.14629115409970103,fixed_beta_30,repeated_trigram_rate,200,positive,0.19047007936780241
0.6914703089440679,0.6349624516961863,0,0.6636985393150303,fixed_beta_30,distinct_1,200,positive,0.19762895125049215
0.8236414158322586,0.7618225775048912,0,0.7938989258349608,fixed_beta_30,distinct_2,200,positive,0.22076367224517407
0.8671984354160405,0.807121243137499,0,0.8387088459002987,fixed_beta_30,distinct_3,200,positive,0.216021102004841
31.545,30.3,0,30.985,fixed_beta_30,generation_length,200,positive,4.481604065510473
0.0,0.0,0,0.0,fixed_beta_30,eos_rate,200,positive,0.0
0.03026471147660211,0.028040051456653177,0,0.029132425091990738,fixed_beta_30,latency_per_token,200,positive,0.00781914782663592
0.9403863889689091,0.8616719398612622,0,0.9008444687334122,fixed_beta_30,total_latency,200,positive,0.2747577683711505
0.975,0.915,0,0.945,fixed_beta_5,target_sentiment_success,200,positive,0.22798026230355994
0.9730250295100268,0.9137139963783557,0,0.9436216525398777,fixed_beta_5,independent_sentiment_score,200,positive,0.22359681071363877
0.975,0.915,0,0.945,fixed_beta_5,classifier_sentiment_success,200,positive,0.22798026230355994
0.9730250295100268,0.9137139963783557,0,0.9436216525398777,fixed_beta_5,classifier_target_probability,200,positive,0.22359681071363877
0.375,0.255,0,0.315,fixed_beta_5,lexicon_sentiment_score,200,positive,0.4645158770160607
0.375,0.255,0,0.315,fixed_beta_5,lexicon_sentiment_success,200,positive,0.4645158770160607
7.006090959906578,6.23361574947834,0,6.587082281708717,fixed_beta_5,base_lm_perplexity,200,positive,2.922519282260154
0.3509020899385577,0.3369646435731182,0,0.34386391979391256,fixed_beta_5,fluency,200,positive,0.050654634966043416
0.5696103579788507,0.548476043404032,0,0.5591502475062294,fixed_beta_5,coherence,200,positive,0.07685060894679052
0.34768419333705575,0.29849455506700023,0,0.32169977612315714,fixed_beta_5,repeated_unigram_rate,200,positive,0.17385671705069403
0.2073120879721586,0.14916454915897231,0,0.17674436309319325,fixed_beta_5,repeated_bigram_rate,200,positive,0.2005163564715656
0.16345709256593813,0.10801760720833792,0,0.13392371574909015,fixed_beta_5,repeated_trigram_rate,200,positive,0.19222809922278355
0.7013387470507806,0.6521297755336997,0,0.6783002238768424,fixed_beta_5,distinct_1,200,positive,0.17385671705069403
0.8506511841370183,0.7919829048984225,0,0.8232556369068061,fixed_beta_5,distinct_2,200,positive,0.2005163564715656
0.8918217450889648,0.8362261671902974,0,0.8660762842509095,fixed_beta_5,distinct_3,200,positive,0.19222809922278355
31.995,31.405,0,31.74,fixed_beta_5,generation_length,200,positive,2.2005453869438822
0.0,0.0,0,0.0,fixed_beta_5,eos_rate,200,positive,0.0
0.030625115147792842,0.02859889228540415,0,0.029605092397438523,fixed_beta_5,latency_per_token,200,positive,0.0076400116469967925
0.9743427393876481,0.9078402468113927,0,0.9402543918020092,fixed_beta_5,total_latency,200,positive,0.25348875186176945
