case_id,sample_id,alpha,fusion,lambda,nll,gradient,entropy,max_probability,logit_std
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.01,1.8141083717346191,1.2028895616531372,1.5068386793136597,0.6523281931877136,2.3534719944000244
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.05,1.8685768842697144,1.477258324623108,1.401163935661316,0.6687511205673218,2.425098180770874
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.1,1.946964979171753,1.6439441442489624,1.28831148147583,0.6872590184211731,2.515930414199829
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.25,2.216139078140259,1.9134466648101807,1.0452418327331543,0.7315985560417175,2.795842170715332
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.5,2.725677251815796,2.135890007019043,0.8002808690071106,0.7838079929351807,3.2809736728668213
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.75,3.275761842727661,2.2542405128479004,0.6462696194648743,0.819733202457428,3.781736135482788
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,1.0,3.849081516265869,2.32700252532959,0.5389794111251831,0.8465248942375183,4.292700290679932
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,1.5,5.035576343536377,2.409453868865967,0.40125516057014465,0.880844235420227,5.33350133895874
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,2.0,6.252725601196289,2.455678939819336,0.31566551327705383,0.9029078483581543,6.389225006103516
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,4.0,11.252392768859863,2.522199869155884,0.14518314599990845,0.9472603797912598,10.67225456237793
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,8.0,21.375125885009766,2.5347628593444824,0.08544688671827316,0.9570813775062561,19.317825317382812
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,16.0,41.67566680908203,2.5394468307495117,0.05866767838597298,0.9706535935401917,36.663875579833984
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.0,1.8027161359786987,0.7991561889648438,1.5344427824020386,0.6483332514762878,2.3357198238372803
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.001,1.8035211563110352,0.810826301574707,1.5346063375473022,0.6483418941497803,2.3351569175720215
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.01,1.811206340789795,0.8899518251419067,1.5352908372879028,0.6483914852142334,2.3301706314086914
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.05,1.849379062652588,0.977694034576416,1.5317014455795288,0.6501421332359314,2.309617757797241
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.1,1.897595763206482,0.943202793598175,1.5261534452438354,0.6521530151367188,2.2872095108032227
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.25,2.0267128944396973,0.7801999449729919,1.5187461376190186,0.6558138728141785,2.236673593521118
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.5,2.19411563873291,0.5734360218048096,1.5190421342849731,0.6584903001785278,2.1873159408569336
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,0.75,2.319230079650879,0.4365231394767761,1.5240346193313599,0.6590588092803955,2.16099214553833
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,1.0,2.4159433841705322,0.3427697420120239,1.5303528308868408,0.6590610146522522,2.146350145339966
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,1.5,2.5554583072662354,0.2271118462085724,1.543278694152832,0.6579579710960388,2.1334004402160645
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,2.0,2.651195764541626,0.16143301129341125,1.5549098253250122,0.6565356850624084,2.1297414302825928
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,4.0,2.849675178527832,0.06104418635368347,1.5869240760803223,0.652038037776947,2.134450912475586
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,8.0,2.987791061401367,0.019542008638381958,1.6158798933029175,0.6478115320205688,2.1464250087738037
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,16.0,3.071530342102051,0.005608208477497101,1.6359971761703491,0.6460694074630737,2.15669846534729
f60_a1_p02,pku_round0_00115,"0.75,0.25",normalized,guide_only,3.168252944946289,,1.661229133605957,0.6441136002540588,2.1710426807403564
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.0,1.7737606763839722,1.668623924255371,1.1350104808807373,0.6996224522590637,2.3971807956695557
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.001,1.7754334211349487,1.6765509843826294,1.1331229209899902,0.6999447345733643,2.398897171020508
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.01,1.7908003330230713,1.7347195148468018,1.1169629096984863,0.7026984095573425,2.4143826961517334
