count,fraction_near_max,fraction_near_zero,max,mean,method,min,p05,p50,p95,position,std
588,0.0,0.0017006802721088435,0.5677083333333334,0.32124516147604876,v1_router,0.039876302083333336,,,,17,0.10568577026783435
587,0.0,0.0,0.5625,0.3234531937641961,v1_router,0.05126953125,,,,18,0.10264861717222379
586,0.0,0.0,0.5541666666666667,0.3214142158169796,v1_router,0.05224609375,,,,19,0.10248229019977197
585,0.0,0.0017094017094017094,0.5515625,0.3205880519943023,v1_router,0.03811848958333333,,,,20,0.10156693049240959
585,0.0,0.0,0.5427083333333333,0.32399316684472906,v1_router,0.058984375,,,,21,0.10758572484231002
585,0.0,0.0,0.5635416666666667,0.3255730279558404,v1_router,0.06204427083333333,,,,22,0.10485515000372767
584,0.0,0.0,0.553125,0.3244849078731448,v1_router,0.052897135416666664,,,,23,0.10381423345105294
583,0.0,0.0,0.5432291666666667,0.31915302047598637,v1_router,0.06627604166666666,,,,24,0.107498838862859
583,0.0,0.0017152658662092624,0.5515625,0.3207810154909948,v1_router,0.04560546875,,,,25,0.09958861199256724
583,0.0,0.0,0.5395833333333333,0.3269953366209263,v1_router,0.0658203125,,,,26,0.09960263739760608
582,0.0,0.0,0.5588541666666667,0.32773756309063573,v1_router,0.050944010416666664,,,,27,0.10184915936425316
581,0.0,0.0,0.5385416666666667,0.321984702201664,v1_router,0.07682291666666667,,,,28,0.09965568277334845
580,0.0,0.0017241379310344827,0.5588541666666667,0.3171095433728448,v1_router,0.04645182291666667,,,,29,0.10351897235850412
579,0.0,0.0,0.5557291666666667,0.3229055348661486,v1_router,0.05071614583333333,,,,30,0.10295045998102643
578,0.0,0.0,0.546875,0.31833375009011,v1_router,0.06259765625,,,,31,0.10474967723446937
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,0,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,1,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,2,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,3,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,4,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,5,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,6,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,7,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,8,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,9,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,10,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,11,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,12,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,13,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,14,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,15,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,16,0.0
